ICD-9-CM CODE,CCS LVL 1,'CCS LVL 1 LABEL',CCS LVL 2,'CCS LVL 2 LABEL',CCS LVL 3,'CCS LVL 3 LABEL',CCS LVL 4,'CCS LVL 4 LABEL'
65940,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65941,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65943,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65950,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65951,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65953,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65960,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65961,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65963,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65970,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65971,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65973,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65980,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65981,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65983,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65990,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65991,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
65993,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66700,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66702,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66704,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66710,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66712,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66714,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66800,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66801,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66802,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66803,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66804,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66810,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66811,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66812,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66813,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66814,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66820,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66821,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66822,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66823,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66824,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66880,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66881,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66882,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66883,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66884,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66890,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66891,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66892,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66893,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66894,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66900,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66901,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66902,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66903,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66904,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66910,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66911,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66912,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66913,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66914,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66920,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66921,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66922,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66923,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66924,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66930,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66932,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66934,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66940,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66941,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66942,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66943,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66944,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66960,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66961,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66970,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66971,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66980,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66981,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66982,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66983,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66984,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66990,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66991,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66992,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66993,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
66994,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67450,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67453,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
677,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67800,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67801,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67803,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67900,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67901,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67902,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67903,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67904,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67910,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67911,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67912,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67913,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
67914,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V230,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V231,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V232,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V233,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V234,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V235,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V237,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V238,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V2381,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V2382,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V2383,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V2384,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V2385,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V2386,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V2389,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
V239,11,Complications of pregnancy; childbirth; and the puerperium,11.6,Other complications of birth; puerperium affecting management of mother [195.],11.6.8,Other and unspecified complications of birth; puerperium affecting management of moth,NA,NA
650,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.1,Normal delivery,NA,NA
65100,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65101,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65110,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65111,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65120,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65121,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65170,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65171,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65173,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65180,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65181,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65190,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
65191,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9100,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9101,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9102,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9103,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9109,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9110,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9111,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9112,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9119,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9120,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9121,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9122,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9129,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9190,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9191,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9192,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V9199,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.2,Multiple gestation,NA,NA
V220,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.3,Outcome of delivery (V codes),NA,NA
V221,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.3,Outcome of delivery (V codes),NA,NA
V222,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.3,Outcome of delivery (V codes),NA,NA
V240,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.3,Outcome of delivery (V codes),NA,NA
V241,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.3,Outcome of delivery (V codes),NA,NA
V242,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.3,Outcome of delivery (V codes),NA,NA
V270,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.3,Outcome of delivery (V codes),NA,NA
V724,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.3,Outcome of delivery (V codes),NA,NA
V7242,11,Complications of pregnancy; childbirth; and the puerperium,11.7,Normal pregnancy and/or delivery [196.],11.7.3,Outcome of delivery (V codes),NA,NA
68100,12,Diseases of the skin and subcutaneous tissue,12.1,Skin and subcutaneous tissue infections [197.],12.1.1,Cellulitis and abscess,12.1.1.1,Cellulitis and abscess of fingers and toes
68101,12,Diseases of the skin and subcutaneous tissue,12.1,Skin and subcutaneous tissue infections [197.],12.1.1,Cellulitis and abscess,12.1.1.1,Cellulitis and abscess of fingers and toes
68102,12,Diseases of the skin and subcutaneous tissue,12.1,Skin and subcutaneous tissue infections [197.],12.1.1,Cellulitis and abscess,12.1.1.1,Cellulitis and abscess of fingers and toes
